방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액
2019-01-03 21:40,,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000.00,25772000.00
2019-01-03 21:40,,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000.00,6571000.00
2019-01-03 21:40,,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,가전,2990000.00,50000.00
2019-01-03 22:00,20,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900.00,18030000.00
2019-01-03 22:20,20,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900.00,26566000.00
2019-01-03 22:40,20,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900.00,42666000.00
2019-01-03 23:00,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900.00,6925000.00
2019-01-03 23:00,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900.00,15039000.00
2019-01-03 23:20,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900.00,13850000.00
2019-01-03 23:20,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900.00,12274000.00
2019-01-03 23:40,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900.00,18958000.00
2019-01-03 23:40,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900.00,12616000.00
2019-01-04 0:00,20,100049,202044,마리노블 밍크 롱코트,의류,499000.00,11512000.00
2019-01-04 0:20,20,100049,202044,마리노블 밍크 롱코트,의류,499000.00,19019000.00
2019-01-04 0:40,20,100049,202044,마리노블 밍크 롱코트,의류,499000.00,26852000.00
2019-01-04 1:00,20,100229,200800,벨라홈 논슬립 옷걸이 세트,생활용품,29800.00,9780000.00
2019-01-04 1:20,20,100229,200800,벨라홈 논슬립 옷걸이 세트,생활용품,29800.00,18124000.00
2019-01-04 1:40,17,100229,200800,벨라홈 논슬립 옷걸이 세트,생활용품,29800.00,20974000.00
2019-01-04 6:00,20,100651,201972,제주농장 유기 양배추진액 120포,건강기능,74900.00,10439000.00
2019-01-04 6:20,20,100651,201972,제주농장 유기 양배추진액 120포,건강기능,74900.00,17055000.00
2019-01-04 6:40,20,100651,201972,제주농장 유기 양배추진액 120포,건강기능,74900.00,43680000.00
2019-01-04 7:00,20,100226,201019,코이모 리빙박스 8종,생활용품,49800.00,10166000.00
2019-01-04 7:20,20,100226,200789,코이모 리빙박스 8종,생활용품,49800.00,31092000.00
2019-01-04 7:40,20,100226,200789,코이모 리빙박스 8종,생활용품,49800.00,36453000.00
2019-01-04 8:00,20,100717,202101,로베르타 디 까메리노 360커브드 지퍼 쉐이핑 란쥬,속옷,89900.00,6122000.00
2019-01-04 8:20,20,100717,202101,로베르타 디 까메리노 360커브드 지퍼 쉐이핑 란쥬,속옷,89900.00,22625000.00
2019-01-04 8:40,20,100717,202101,로베르타 디 까메리노 360커브드 지퍼 쉐이핑 란쥬,속옷,89900.00,34090000.00
2019-01-04 9:00,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000.00,5440000.00
2019-01-04 9:00,,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000.00,2285000.00
2019-01-04 9:00,,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000.00,1469000.00
2019-01-04 9:00,,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000.00,1403000.00
2019-01-04 9:20,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000.00,14685000.00
2019-01-04 9:20,,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000.00,8150000.00
2019-01-04 9:20,,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000.00,4962000.00
2019-01-04 9:20,,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000.00,1389000.00
2019-01-04 9:40,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000.00,23132000.00
2019-01-04 9:40,,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000.00,16967000.00
2019-01-04 9:40,,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000.00,8491000.00
2019-01-04 9:40,,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000.00,2742000.00
2019-01-04 10:00,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000.00,6251000.00
2019-01-04 10:00,,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000.00,7445000.00
2019-01-04 10:00,,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000.00,3010000.00
2019-01-04 10:00,,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000.00,2161000.00
2019-01-04 10:20,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000.00,17861000.00
2019-01-04 10:20,,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000.00,12608000.00
2019-01-04 10:20,,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000.00,50000.00
2019-01-04 10:20,,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000.00,4978000.00
2019-01-04 10:40,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000.00,34904000.00
2019-01-04 10:40,,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000.00,29606000.00
2019-01-04 10:40,,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000.00,8176000.00
2019-01-04 10:40,,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000.00,7798000.00
2019-01-04 11:00,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000.00,28056000.00
2019-01-04 11:30,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000.00,56953000.00
2019-01-04 12:00,20,100253,200864,안동간고등어 20팩,농수축,30900.00,30671000.00
2019-01-04 12:20,20,100253,200864,안동간고등어 20팩,농수축,30900.00,44792000.00
2019-01-04 12:40,20,100253,200864,안동간고등어 20팩,농수축,30900.00,50049000.00
2019-01-04 13:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800.00,17529000.00
2019-01-04 13:20,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800.00,31775000.00
2019-01-04 13:40,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800.00,42918000.00
2019-01-04 14:00,20,100305,200974,오모떼 레이스 파운데이션 브라,속옷,59000.00,17925000.00
2019-01-04 14:20,20,100305,200974,오모떼 레이스 파운데이션 브라,속옷,59000.00,31346000.00
2019-01-04 14:40,20,100305,200974,오모떼 레이스 파운데이션 브라,속옷,59000.00,37992000.00
2019-01-04 15:00,20,100199,200670,소들녘 소 갈비탕,농수축,50900.00,28581000.00
2019-01-04 15:20,20,100199,200670,소들녘 소 갈비탕,농수축,50900.00,32544000.00
2019-01-04 15:40,20,100199,200670,소들녘 소 갈비탕,농수축,50900.00,61774000.00
2019-01-04 16:00,20,100844,202491,하늘내린 용대리황태10미,농수축,32900.00,26530000.00
2019-01-04 16:20,20,100844,202491,하늘내린 용대리황태10미,농수축,32900.00,40568000.00
2019-01-04 16:40,20,100844,202491,하늘내린 용대리황태10미,농수축,32900.00,48311000.00
2019-01-04 17:00,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800.00,19960000.00
2019-01-04 17:20,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800.00,37694000.00
2019-01-04 17:40,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800.00,53381000.00
2019-01-04 18:00,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900.00,30754000.00
2019-01-04 18:20,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900.00,43797000.00
2019-01-04 18:40,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900.00,66441000.00
2019-01-04 19:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000.00,19875000.00
2019-01-04 19:00,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000.00,14280000.00
2019-01-04 19:20,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000.00,21358000.00
2019-01-04 19:20,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000.00,41292000.00
2019-01-04 19:40,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000.00,45431000.00
2019-01-04 19:40,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000.00,26996000.00
2019-01-04 20:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800.00,33392000.00
2019-01-04 20:20,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800.00,48838000.00
2019-01-04 20:40,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800.00,79187000.00
2019-01-04 21:00,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900.00,23204000.00
2019-01-04 21:20,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900.00,40601000.00
2019-01-04 21:40,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900.00,48812000.00
2019-01-04 22:00,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900.00,8949000.00
2019-01-04 22:00,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900.00,7669000.00
2019-01-04 22:20,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900.00,14591000.00
2019-01-04 22:20,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900.00,13394000.00
2019-01-04 22:40,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,69900.00,32311000.00
2019-01-04 22:40,,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,69900.00,25232000.00
2019-01-04 23:00,30,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000.00,17958000.00
2019-01-04 23:30,30,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000.00,61787000.00
2019-01-05 0:00,20,100212,200756,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,49900.00,10874000.00
2019-01-05 0:20,20,100212,200756,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,49900.00,24142000.00
2019-01-05 0:40,20,100212,200756,스포메틱스 리얼핏 모이스춰라이징 코코넛크림,이미용,49900.00,23462000.00
2019-01-05 1:00,20,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,129000.00,15067000.00
2019-01-05 1:00,,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,139000.00,6857000.00
2019-01-05 1:20,20,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,129000.00,30116000.00
2019-01-05 1:20,,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,139000.00,15561000.00
2019-01-05 1:40,17,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,129000.00,20633000.00
2019-01-05 1:40,,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,139000.00,8495000.00
2019-01-05 6:00,20,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,50900.00,4976000.00
2019-01-05 6:20,20,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,50900.00,11784000.00
2019-01-05 6:40,20,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,50900.00,18348000.00
2019-01-05 7:00,20,100222,200773,아문센 남성 윈터 하드쉘 세트,의류,79000.00,3430000.00
2019-01-05 7:00,,100222,200774,아문센 여성 윈터 하드쉘 세트,의류,79000.00,3811000.00
2019-01-05 7:20,20,100222,200773,아문센 남성 윈터 하드쉘 세트,의류,79000.00,10904000.00
2019-01-05 7:20,,100222,200774,아문센 여성 윈터 하드쉘 세트,의류,79000.00,8326000.00
2019-01-05 7:40,20,100222,200773,아문센 남성 윈터 하드쉘 세트,의류,79000.00,15884000.00
2019-01-05 7:40,,100222,200774,아문센 여성 윈터 하드쉘 세트,의류,79000.00,7072000.00
2019-01-05 8:00,20,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900.00,16654000.00
2019-01-05 8:20,20,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900.00,37555000.00
2019-01-05 8:40,20,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900.00,64124000.00
2019-01-05 9:00,30,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,59000.00,43243000.00
2019-01-05 9:30,30,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,59000.00,88503000.00
2019-01-05 10:00,20,100816,202404,보코 리버시블 무스탕,의류,79000.00,18277000.00
2019-01-05 10:20,20,100816,202404,보코 리버시블 무스탕,의류,79000.00,27738000.00
2019-01-05 10:40,20,100816,202404,보코 리버시블 무스탕,의류,79000.00,35456000.00
2019-01-05 11:00,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,59900.00,27914000.00
2019-01-05 11:20,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,59900.00,46347000.00
2019-01-05 11:40,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,59900.00,79540000.00
2019-01-05 12:00,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800.00,25992000.00
2019-01-05 12:20,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800.00,51906000.00
2019-01-05 12:40,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800.00,77219000.00
2019-01-05 13:00,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60900.00,37162000.00
2019-01-05 13:20,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60900.00,66955000.00
2019-01-05 13:40,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60900.00,69434000.00
2019-01-05 14:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000.00,18459000.00
2019-01-05 14:00,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000.00,7956000.00
2019-01-05 14:20,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000.00,22774000.00
2019-01-05 14:20,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000.00,25547000.00
2019-01-05 14:40,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000.00,27022000.00
2019-01-05 14:40,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000.00,43038000.00
2019-01-05 15:00,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000.00,32810000.00
2019-01-05 15:30,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000.00,61352000.00
2019-01-05 16:00,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000.00,44297000.00
2019-01-05 16:20,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000.00,65082000.00
2019-01-05 16:40,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000.00,69522000.00
2019-01-05 17:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900.00,52050000.00
2019-01-05 17:20,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900.00,77249000.00
2019-01-05 17:40,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900.00,104552000.00
2019-01-05 18:20,20,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,59900.00,26816000.00
2019-01-05 18:40,20,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,59900.00,50176000.00
2019-01-05 19:00,20,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000.00,7220000.00
2019-01-05 19:00,,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000.00,4779000.00
2019-01-05 19:00,,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000.00,3701000.00
2019-01-05 19:00,,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000.00,50000.00
2019-01-05 19:20,20,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000.00,28368000.00
2019-01-05 19:20,,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000.00,14252000.00
2019-01-05 19:20,,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000.00,8884000.00
2019-01-05 19:20,,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000.00,5044000.00
2019-01-05 19:40,20,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000.00,52106000.00
2019-01-05 19:40,,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000.00,29613000.00
2019-01-05 19:40,,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000.00,18808000.00
2019-01-05 19:40,,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000.00,8382000.00
2019-01-05 20:00,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,89000.00,9256000.00
2019-01-05 20:00,,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,89000.00,2289000.00
2019-01-05 20:00,,100610,201865,푸마 NEW 트렁크 패키지,속옷,89000.00,393000.00
2019-01-05 20:20,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,89000.00,22946000.00
2019-01-05 20:20,,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,89000.00,4875000.00
2019-01-05 20:20,,100610,201865,푸마 NEW 트렁크 패키지,속옷,89000.00,2289000.00
2019-01-05 20:40,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,89000.00,38690000.00
2019-01-05 20:40,,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,89000.00,4787000.00
2019-01-05 20:40,,100610,201865,푸마 NEW 트렁크 패키지,속옷,89000.00,4486000.00
2019-01-05 21:00,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000.00,3177000.00
2019-01-05 21:00,,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000.00,50000.00
2019-01-05 21:00,,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000.00,4632000.00
